Date,Item Name,Low Price,Average Price,High Price
26-09-2024,મગ,1161,1471,1641
26-09-2024,ચણા,1301,1441,1451
26-09-2024,વાલ,481,1726,2101
26-09-2024,વાલ પાપડી,751,1776,2051
26-09-2024,ચોળા / ચોળી,1001,1251,1801
26-09-2024,સોયાબીન,771,896,916
26-09-2024,ગોગળી,431,891,941
26-09-2024,વટાણા,1001,2551,2551
27-09-2024,કપાસ બી. ટી.,1251,1596,1611
27-09-2024,ઘઉં લોકવન,528,568,586
27-09-2024,ઘઉં ટુકડા,520,560,614
27-09-2024,મગફળી જીણી,701,1191,1411
27-09-2024,સિંગદાણા જાડા,1000,1421,1461
27-09-2024,સિંગ ફાડીયા,900,1301,1431
27-09-2024,એરંડા / એરંડી,1026,1271,1291
27-09-2024,જીરૂ,3501,4921,5151
27-09-2024,ક્લંજી,1500,3691,3800
27-09-2024,વરીયાળી,1151,1151,1176
27-09-2024,ધાણા,900,1391,1691
27-09-2024,લસણ સુકું,1791,3761,4981
27-09-2024,ડુંગળી લાલ,331,731,866
27-09-2024,અડદ,831,1581,1701
27-09-2024,તુવેર,1741,2041,2071
27-09-2024,રાજગરો,1051,1051,1051
27-09-2024,રાય,1261,1261,1261
27-09-2024,મેથી,1051,1051,1191
27-09-2024,મગફળી જાડી,600,1081,1206
27-09-2024,સફેદ ચણા,1401,2127,2551
27-09-2024,તલ - તલી,1850,2401,2591
27-09-2024,ઇસબગુલ,2221,2221,2221
27-09-2024,ધાણી,1000,1381,1611
27-09-2024,બાજરો,391,441,471
27-09-2024,જુવાર,501,731,771
27-09-2024,મકાઇ,601,601,601
27-09-2024,મગ,831,1461,1541
27-09-2024,ચણા,1301,1411,1456
27-09-2024,વાલ,481,1626,1801
27-09-2024,ચોળા / ચોળી,1401,1501,1501
27-09-2024,સોયાબીન,800,896,911
27-09-2024,ગોગળી,676,891,961
27-09-2024,વટાણા,1901,1901,1901
28-09-2024,કપાસ બી. ટી.,1111,1486,1581
28-09-2024,ઘઉં લોકવન,530,560,580
28-09-2024,ઘઉં ટુકડા,520,54,606
28-09-2024,મગફળી જીણી,950,1251,1551
28-09-2024,સિંગ ફાડીયા,801,1091,1261
28-09-2024,એરંડા / એરંડી,1051,1221,1276
28-09-2024,તલ કાળા,2200,3476,3726
28-09-2024,જીરૂ,3000,4851,5061
28-09-2024,વરીયાળી,1226,1226,1226
28-09-2024,ધાણા,900,1391,1571
28-09-2024,લસણ સુકું,1801,3611,4941
28-09-2024,ડુંગળી લાલ,311,761,901
28-09-2024,અડદ,791,1551,1631
28-09-2024,તુવેર,831,1811,2011
28-09-2024,રાયડો,801,801,801
28-09-2024,મેથી,1000,1001,1026
28-09-2024,સુવાદાણા,1501,1501,1501
28-09-2024,મગફળી જાડી,700,1111,1250
28-09-2024,સફેદ ચણા,1401,2031,2811
28-09-2024,તલ - તલી,2000,2441,2591
28-09-2024,ઇસબગુલ,1291,2381,2411
28-09-2024,ધાણી,1000,1371,1561
28-09-2024,બાજરો,371,431,471
28-09-2024,જુવાર,651,651,651
28-09-2024,મકાઇ,481,551,701
28-09-2024,મગ,700,1481,1621
28-09-2024,ચણા,1301,1441,1466
28-09-2024,વાલ,526,1676,1776
28-09-2024,ચોળા / ચોળી,850,2451,3051
28-09-2024,સોયાબીન,841,896,906
28-09-2024,ગોગળી,650,811,981
30-09-2024,કપાસ બી. ટી.,1201,1481,1586
30-09-2024,ઘઉં લોકવન,526,582,596
30-09-2024,ઘઉં ટુકડા,520,560,652
30-09-2024,મગફળી જીણી,801,1241,1441
30-09-2024,સિંગદાણા જાડા,1050,1191,1311
30-09-2024,સિંગ ફાડીયા,921,1281,1381
30-09-2024,એરંડા / એરંડી,1141,1261,1296
30-09-2024,જીરૂ,3651,4851,5071
30-09-2024,વરીયાળી,1076,1076,1076
30-09-2024,ધાણા,900,1391,1501
30-09-2024,લસણ સુકું,1731,3531,4891
30-09-2024,ડુંગળી લાલ,301,731,866
30-09-2024,અડદ,1191,1571,1471
30-09-2024,તુવેર,1711,1901,2101
30-09-2024,રાય,926,1051,1051
30-09-2024,મેથી,1001,1126,1151
30-09-2024,મગફળી જાડી,651,1101,1201
30-09-2024,સફેદ ચણા,1401,2081,2876
30-09-2024,તલ - તલી,2051,2481,2681
30-09-2024,ઇસબગુલ,1500,2201,2201
30-09-2024,ધાણી,1000,1361,1681
30-09-2024,બાજરો,411,431,441
30-09-2024,જુવાર,431,731,851
30-09-2024,મકાઇ,421,541,601
30-09-2024,મગ,1251,1561,1651
30-09-2024,ચણા,1301,1441,1471
30-09-2024,વાલ,1101,1776,2001
30-09-2024,ચોળા / ચોળી,500,2501,2501
30-09-2024,સોયાબીન,700,886,901
30-09-2024,ગોગળી,511,871,991
30-09-2024,વટાણા,501,1351,1351
01-10-2024,કપાસ બી. ટી.,1201,1576,1606
01-10-2024,ઘઉં લોકવન,542,570,592
01-10-2024,ઘઉં ટુકડા,526,556,661
01-10-2024,મગફળી જીણી,801,1181,1451
01-10-2024,સિંગદાણા જાડા,1000,1251,1371
01-10-2024,સિંગ ફાડીયા,901,1261,1321
01-10-2024,એરંડા / એરંડી,1251,1271,1301
01-10-2024,જીરૂ,3800,4851,5041
01-10-2024,વરીયાળી,1351,1351,1351
01-10-2024,ધાણા,1000,1411,1651
01-10-2024,લસણ સુકું,1491,3751,5151
01-10-2024,ડુંગળી લાલ,331,751,871
01-10-2024,અડદ,1111,1551,1611
01-10-2024,મઠ,851,851,851
01-10-2024,તુવેર,1811,1911,2011
01-10-2024,રાય,1301,1310,1301
01-10-2024,મેથી,1001,1051,1176
01-10-2024,મગફળી જાડી,650,1091,1206
01-10-2024,સફેદ ચણા,1401,2176,2921
01-10-2024,તલ - તલી,1800,2441,2681
01-10-2024,ધાણી,1100,1401,1741
01-10-2024,બાજરો,411,431,471
01-10-2024,જુવાર,441,701,821
01-10-2024,મકાઇ,601,611,611
01-10-2024,મગ,1101,1561,1641
01-10-2024,ચણા,1301,1441,1476
01-10-2024,વાલ,481,676,1851
01-10-2024,વાલ પાપડી,1626,1626,1626
01-10-2024,ચોળા / ચોળી,2851,2851,2851
01-10-2024,સોયાબીન,750,886,896
01-10-2024,ગોગળી,526,841,981
02-10-2024,કપાસ બી. ટી.,1101,1581,1616
02-10-2024,ઘઉં લોકવન,540,578,592
02-10-2024,ઘઉં ટુકડા,526,560,661
02-10-2024,મગફળી જીણી,800,1191,1446
02-10-2024,સિંગ ફાડીયા,726,1131,1281
02-10-2024,એરંડા / એરંડી,1091,1266,1301
02-10-2024,તલ કાળા,2626,3301,3801
02-10-2024,જીરૂ,3751,4781,5291
02-10-2024,ધાણા,800,1411,1641
02-10-2024,લસણ સુકું,1491,3691,4991
02-10-2024,ડુંગળી લાલ,301,741,876
02-10-2024,અડદ,1101,1521,1641
02-10-2024,તુવેર,1051,1851,2021
02-10-2024,રાય,1071,1221,1221
02-10-2024,મેથી,1026,1176,1251
02-10-2024,કાંગ,250,1061,1061
02-10-2024,ગુવાર બી,1026,1026,1026
02-10-2024,મગફળી જાડી,600,1076,1256
02-10-2024,સફેદ ચણા,1401,2141,3001
02-10-2024,તલ - તલી,1801,2441,2601
02-10-2024,ઇસબગુલ,651,651,651
02-10-2024,ધાણી,1000,1381,1711
02-10-2024,બાજરો,411,431,461
02-10-2024,જુવાર,351,651,811
02-10-2024,મકાઇ,731,731,731
02-10-2024,મગ,1251,1531,1681
02-10-2024,ચણા,1301,1451,1501
02-10-2024,વાલ,401,1651,1701
02-10-2024,ચોળા / ચોળી,601,2751,3051
02-10-2024,સોયાબીન,750,886,891
02-10-2024,વટાણા,1851,1851,1851
03-10-2024,કપાસ બી. ટી.,1101,1621,1636
03-10-2024,ઘઉં લોકવન,546,570,604
03-10-2024,ઘઉં ટુકડા,526,560,681
03-10-2024,મગફળી જીણી,750,1186,1441
03-10-2024,સિંગ ફાડીયા,700,1031,1431
03-10-2024,એરંડા / એરંડી,1141,1276,1306
03-10-2024,જીરૂ,3851,4851,5051
03-10-2024,વરીયાળી,1000,1101,1376
03-10-2024,ધાણા,1000,1401,1631
03-10-2024,લસણ સુકું,1491,3661,5041
03-10-2024,ડુંગળી લાલ,301,721,841
03-10-2024,અડદ,1171,1561,1681
03-10-2024,તુવેર,1621,2031,2071
03-10-2024,રાય,1181,1221,1221
03-10-2024,મેથી,1000,1171,1201
03-10-2024,મગફળી જાડી,621,1081,1176
03-10-2024,સફેદ ચણા,1401,2301,3041
03-10-2024,મગફળી 66,1551,1551,1551
03-10-2024,તલ - તલી,1851,2431,2591
03-10-2024,ઇસબગુલ,2101,2101,2101
03-10-2024,ધાણી,1100,1391,2001
03-10-2024,બાજરો,251,321,431
03-10-2024,જુવાર,576,481,781
03-10-2024,મગ,1161,1581,1611
03-10-2024,ચણા,1301,1446,1516
03-10-2024,વાલ,1000,1601,1876
03-10-2024,વાલ પાપડી,1250,1876,1876
03-10-2024,ચોળા / ચોળી,2500,2901,2901
03-10-2024,સોયાબીન,781,886,901
03-10-2024,ગોગળી,800,900,1021
03-10-2024,વટાણા,1901,1901,1901
04-10-2024,કપાસ બી. ટી.,1211,1591,1611
04-10-2024,ઘઉં લોકવન,542,570,594
04-10-2024,ઘઉં ટુકડા,526,560,624
04-10-2024,મગફળી જીણી,821,1156,1356
04-10-2024,સિંગદાણા જાડા,1050,1351,1411
04-10-2024,સિંગ ફાડીયા,751,1271,1361
04-10-2024,એરંડા / એરંડી,1131,1271,1301
04-10-2024,જીરૂ,3701,4801,5021
04-10-2024,ક્લંજી,1000,3521,3791
04-10-2024,વરીયાળી,1201,1226,1276
04-10-2024,ધાણા,800,1381,1611
04-10-2024,લસણ સુકું,1591,3671,5051
04-10-2024,ડુંગળી લાલ,281,756,901
04-10-2024,અડદ,1101,1441,1501
04-10-2024,તુવેર,1611,1911,2041
04-10-2024,રાયડો,1071,1071,1071
04-10-2024,રાય,1361,1361,1361
04-10-2024,મેથી,801,1151,1251
04-10-2024,સુવાદાણા,1101,1651,1651
04-10-2024,કાંગ,1181,1181,1181
04-10-2024,મગફળી જાડી,650,1071,1191
04-10-2024,સફેદ ચણા,1401,2076,2811
04-10-2024,મગફળી 66,1586,1586,1586
04-10-2024,તલ - તલી,1826,2301,2591
04-10-2024,ધાણી,1000,1361,1521
04-10-2024,બાજરો,251,431,451
04-10-2024,જુવાર,601,881,881
04-10-2024,મકાઇ,600,631,631
04-10-2024,મગ,1091,1501,1611
04-10-2024,ચણા,1301,1441,1506
04-10-2024,વાલ,1100,1751,2076
04-10-2024,વાલ પાપડી,451,801,801
04-10-2024,ચોળા / ચોળી,701,2351,3151
04-10-2024,સોયાબીન,750,886,901
04-10-2024,ગોગળી,401,900,961
05-10-2024,કપાસ બી. ટી.,1201,1576,1596
05-10-2024,ઘઉં લોકવન,540,572,594
05-10-2024,ઘઉં ટુકડા,530,560,646
05-10-2024,મગફળી જીણી,871,1171,1461
05-10-2024,સિંગદાણા જાડા,1050,1271,1381
05-10-2024,સિંગ ફાડીયા,700,1101,1231
05-10-2024,એરંડા / એરંડી,851,1251,1276
05-10-2024,તલ કાળા,2500,3676,3726
05-10-2024,જીરૂ,3451,4761,4991
05-10-2024,ધાણા,900,1381,1711
05-10-2024,લસણ સુકું,1471,3791,5191
05-10-2024,ડુંગળી લાલ,311,771,941
05-10-2024,અડદ,1101,1551,1681
05-10-2024,તુવેર,1151,1951,2071
05-10-2024,રાજગરો,1151,1151,1151
05-10-2024,મેથી,1000,1201,1321
05-10-2024,મગફળી જાડી,681,1091,1211
05-10-2024,સફેદ ચણા,1401,2176,2901
05-10-2024,તલ - તલી,1801,2351,2511
05-10-2024,ધાણી,1001,1361,1561
05-10-2024,બાજરો,421,441,471
05-10-2024,જુવાર,500,661,721
05-10-2024,મકાઇ,521,681,681
05-10-2024,મગ,1081,1521,1641
05-10-2024,ચણા,1301,1426,1501
05-10-2024,વાલ,401,1776,1976
05-10-2024,ચોળા / ચોળી,800,2751,3176
05-10-2024,સોયાબીન,761,876,891
05-10-2024,અરીઠા,1126,1126,1126
05-10-2024,ગોગળી,500,751,831
07-10-2024,કપાસ બી. ટી.,1201,1581,1611
07-10-2024,ઘઉં લોકવન,538,572,598
07-10-2024,ઘઉં ટુકડા,528,564,660
07-10-2024,મગફળી જીણી,851,1201,1406
07-10-2024,સિંગદાણા જાડા,1041,1281,1351
07-10-2024,સિંગ ફાડીયા,841,1261,1331
07-10-2024,એરંડા / એરંડી,1141,1251,1281
07-10-2024,જીરૂ,3500,4651,5001
07-10-2024,વરીયાળી,901,1241,1451
07-10-2024,ધાણા,800,1361,1551
07-10-2024,લસણ સુકું,1791,3881,5261
07-10-2024,ડુંગળી લાલ,241,761,911
07-10-2024,અડદ,1011,1621,1751
07-10-2024,મઠ,901,901,901
07-10-2024,તુવેર,1401,1601,1851
07-10-2024,રાય,1051,1061,1061
07-10-2024,મેથી,1201,1201,1201
07-10-2024,મગફળી જાડી,611,1121,1261
07-10-2024,સફેદ ચણા,1401,2241,2921
07-10-2024,મગફળી 66,1050,1561,1691
07-10-2024,તલ - તલી,1800,2301,2641
07-10-2024,ઇસબગુલ,1551,1551,1551
07-10-2024,ધાણી,900,1351,1651
07-10-2024,બાજરો,411,431,481
07-10-2024,જુવાર,400,676,681
07-10-2024,મકાઇ,501,600,651
07-10-2024,મગ,1131,1431,1581
07-10-2024,ચણા,1301,1461,1511
07-10-2024,વાલ,451,1651,2076
07-10-2024,વાલ પાપડી,601,1451,1451
07-10-2024,ચોળા / ચોળી,876,2526,3051
07-10-2024,સોયાબીન,721,851,876
07-10-2024,કળથી,2151,2151,2151
07-10-2024,ગોગળી,531,911,1051
07-10-2024,વટાણા,2201,2201,2201
08-10-2024,કપાસ બી. ટી.,1201,1571,1606
08-10-2024,ઘઉં લોકવન,550,578,602
08-10-2024,ઘઉં ટુકડા,530,566,670
08-10-2024,મગફળી જીણી,801,1191,1381
08-10-2024,સિંગદાણા જાડા,801,1301,1321
08-10-2024,સિંગ ફાડીયા,891,1241,1311
08-10-2024,એરંડા / એરંડી,1111,1241,1251
08-10-2024,જીરૂ,3000,4781,4961
08-10-2024,વરીયાળી,1100,1176,1251
08-10-2024,ધાણા,800,1351,1581
08-10-2024,લસણ સુકું,1991,3961,5571
08-10-2024,ડુંગળી લાલ,301,721,871
08-10-2024,અડદ,1011,1561,1711
08-10-2024,તુવેર,1011,2021,2101
08-10-2024,રાજગરો,961,961,961
08-10-2024,મેથી,676,950,1100
08-10-2024,કાંગ,701,1026,1026
08-10-2024,કારીજીરી,1951,1951,1951
08-10-2024,સુરજમુખી,551,551,551
08-10-2024,મગફળી જાડી,601,1111,1216
08-10-2024,સફેદ ચણા,1401,2241,2941
08-10-2024,મગફળી 66,1251,1901,2200
08-10-2024,તલ - તલી,1800,2361,2551
08-10-2024,ઇસબગુલ,551,2001,2001
08-10-2024,ધાણી,1000,1341,1481
08-10-2024,બાજરો,421,431,441
08-10-2024,જુવાર,676,751,751
08-10-2024,મકાઇ,400,400,400
08-10-2024,મગ,1031,1451,1581
08-10-2024,ચણા,1301,1421,1481
08-10-2024,વાલ,451,1676,1876
08-10-2024,વાલ પાપડી,1076,1601,1601
08-10-2024,ચોળા / ચોળી,601,1951,2901
08-10-2024,સોયાબીન,700,866,881
08-10-2024,ગોગળી,601,871,981
09-10-2024,કપાસ બી. ટી.,1201,1561,1591
09-10-2024,ઘઉં લોકવન,546,584,598
09-10-2024,ઘઉં ટુકડા,540,570,674
09-10-2024,મગફળી જીણી,841,1181,1396
09-10-2024,સિંગદાણા જાડા,1050,1321,1361
09-10-2024,સિંગ ફાડીયા,1011,1241,1331
09-10-2024,એરંડા / એરંડી,1161,1246,1286
09-10-2024,જીરૂ,3800,4741,4941
09-10-2024,વરીયાળી,1051,1176,1201
09-10-2024,ધાણા,800,1321,1481
09-10-2024,લસણ સુકું,2191,3981,5591
09-10-2024,ડુંગળી લાલ,226,721,836
09-10-2024,અડદ,1001,1411,1591
09-10-2024,તુવેર,1301,1641,2041
09-10-2024,રાય,851,1111,1251
09-10-2024,મેથી,701,851,1176
09-10-2024,કારીજીરી,2651,2651,2651
09-10-2024,સુરજમુખી,576,576,576
09-10-2024,મગફળી જાડી,611,1101,1226
09-10-2024,સફેદ ચણા,1401,1991,2811
09-10-2024,મગફળી 66,1300,1801,2001
09-10-2024,તલ - તલી,1800,2331,2551
09-10-2024,ઇસબગુલ,2481,2481,2481
09-10-2024,ધાણી,1100,1331,1671
09-10-2024,બાજરો,351,411,441
09-10-2024,જુવાર,661,781,831
09-10-2024,મકાઇ,611,611,611
09-10-2024,મગ,1011,1441,1571
09-10-2024,ચણા,1301,1376,1421
09-10-2024,વાલ,441,831,1676
09-10-2024,ચોળા / ચોળી,401,401,401
09-10-2024,સોયાબીન,700,851,886
09-10-2024,ગોગળી,550,871,951
09-10-2024,વટાણા,1551,1551,1551
10-10-2024,કપાસ બી. ટી.,1201,1511,1556
10-10-2024,ઘઉં લોકવન,550,572,592
10-10-2024,ઘઉં ટુકડા,540,560,680
10-10-2024,મગફળી જીણી,801,1146,1276
10-10-2024,સિંગદાણા જાડા,1051,1161,1271
10-10-2024,સિંગ ફાડીયા,931,1071,1201
10-10-2024,એરંડા / એરંડી,1201,1256,1286
10-10-2024,જીરૂ,3051,4651,4951
10-10-2024,ક્લંજી,1450,3550,3731
10-10-2024,વરીયાળી,101,1101,1176
10-10-2024,ધાણા,800,1331,1511
10-10-2024,લસણ સુકું,2191,3851,5291
10-10-2024,ડુંગળી લાલ,301,741,871
10-10-2024,અડદ,1001,1561,1661
10-10-2024,તુવેર,1241,1951,2021
10-10-2024,રાય,1091,1161,1231
10-10-2024,મેથી,950,1071,1101
10-10-2024,કાંગ,1121,1121,1121
10-10-2024,મગફળી જાડી,601,1111,1201
10-10-2024,સફેદ ચણા,1401,1961,2811
10-10-2024,મગફળી 66,1300,1800,2201
10-10-2024,તલ - તલી,1800,2341,2551
10-10-2024,ઇસબગુલ,500,2451,2451
10-10-2024,ધાણી,1100,1351,1791
10-10-2024,બાજરો,300,421,431
10-10-2024,જુવાર,501,651,801
10-10-2024,મકાઇ,521,561,591
10-10-2024,મગ,1051,1391,1601
10-10-2024,ચણા,1301,1421,1451
10-10-2024,વાલ,1401,1600,1776
10-10-2024,ચોળા / ચોળી,851,1851,2451
10-10-2024,સોયાબીન,700,841,886
10-10-2024,ગોગળી,650,700,811
11-10-2024,કપાસ બી. ટી.,1181,1526,1561
11-10-2024,ઘઉં લોકવન,546,578,590
11-10-2024,ઘઉં ટુકડા,540,564,702
11-10-2024,મગફળી જીણી,800,1131,1276
11-10-2024,સિંગદાણા જાડા,1161,1161,1341
11-10-2024,સિંગ ફાડીયા,741,1131,1361
11-10-2024,એરંડા / એરંડી,1101,1251,1271
11-10-2024,જીરૂ,3000,4651,4841
11-10-2024,ધાણા,951,1341,1471
11-10-2024,લસણ સુકું,1991,3731,5191
11-10-2024,ડુંગળી લાલ,311,786,841
11-10-2024,અડદ,1171,1521,1681
11-10-2024,તુવેર,1231,1811,1971
11-10-2024,મેથી,891,1071,1076
11-10-2024,મગફળી જાડી,600,1096,1206
11-10-2024,સફેદ ચણા,1401,1941,2826
11-10-2024,મગફળી 66,1000,1691,2100
11-10-2024,તલ - તલી,1600,2301,2491
11-10-2024,ઇસબગુલ,451,1961,1961
11-10-2024,ધાણી,1026,1321,1441
11-10-2024,બાજરો,391,421,431
11-10-2024,જુવાર,711,741,741
11-10-2024,મકાઇ,571,571,571
11-10-2024,મગ,831,1161,1161
11-10-2024,ચણા,1301,1411,1436
11-10-2024,વાલ,851,1751,1876
11-10-2024,ચોળા / ચોળી,1000,1641,2751
11-10-2024,સોયાબીન,600,866,901
11-10-2024,ગોગળી,731,841,1001
14-10-2024,કપાસ બી. ટી.,1201,1551,1611
14-10-2024,ઘઉં લોકવન,544,572,628
14-10-2024,ઘઉં ટુકડા,540,566,680
14-10-2024,મગફળી જીણી,811,1161,1326
14-10-2024,સિંગદાણા જાડા,1061,1221,1351
14-10-2024,સિંગ ફાડીયા,921,1161,1241
14-10-2024,એરંડા / એરંડી,1051,1261,1281
14-10-2024,જીરૂ,3001,4651,4911
14-10-2024,વરીયાળી,1101,1101,1200
14-10-2024,ધાણા,901,1391,1621
14-10-2024,લસણ સુકું,1521,3861,5301
14-10-2024,ડુંગળી લાલ,301,781,871
14-10-2024,અડદ,1141,1561,1601
14-10-2024,તુવેર,851,1601,1791
14-10-2024,રાય,800,800,1000
14-10-2024,મેથી,851,1050,1100
14-10-2024,કાંગ,451,451,451
14-10-2024,મગફળી જાડી,611,1100,1236
14-10-2024,સફેદ ચણા,1401,2281,2831
14-10-2024,મગફળી 66,1500,1900,2126
14-10-2024,તલ - તલી,1851,2351,2491
14-10-2024,ધાણી,1001,1361,1611
14-10-2024,બાજરો,421,421,451
14-10-2024,જુવાર,450,450,450
14-10-2024,મકાઇ,451,4551,500
14-10-2024,મગ,1151,1461,1551
14-10-2024,ચણા,1301,1376,1426
14-10-2024,વાલ,700,1551,1726
14-10-2024,સોયાબીન,701,856,906
14-10-2024,ગોગળી,701,871,1011
14-10-2024,વટાણા,1000,1000,1000
15-10-2024,કપાસ બી. ટી.,1241,1571,1621
15-10-2024,ઘઉં લોકવન,546,582,614
15-10-2024,ઘઉં ટુકડા,540,570,650
15-10-2024,મગફળી જીણી,801,1121,1251
15-10-2024,સિંગદાણા જાડા,1091,1231,1261
15-10-2024,સિંગ ફાડીયા,900,1211,1281
15-10-2024,એરંડા / એરંડી,1161,1246,1276
15-10-2024,જીરૂ,3551,4751,4981
15-10-2024,ધાણા,800,1391,1471
15-10-2024,લસણ સુકું,1991,3671,4891
15-10-2024,ડુંગળી લાલ,321,786,926
15-10-2024,અડદ,1071,1551,1621
15-10-2024,તુવેર,1151,1781,1901
15-10-2024,રાય,1201,1201,1201
15-10-2024,મેથી,1001,1000,1051
15-10-2024,કાંગ,1111,1111,1111
15-10-2024,મગફળી જાડી,650,1091,1246
15-10-2024,સફેદ ચણા,1401,1901,2861
15-10-2024,મગફળી 66,1101,1851,2121
15-10-2024,તલ - તલી,1850,2281,2451
15-10-2024,ધાણી,1000,1371,1571
15-10-2024,બાજરો,431,431,441
15-10-2024,જુવાર,451,676,681
15-10-2024,મકાઇ,501,501,581
15-10-2024,મગ,1001,1171,1611
15-10-2024,ચણા,1301,1356,1416
15-10-2024,વાલ,551,1601,1826
15-10-2024,ચોળા / ચોળી,1051,2776,2801
15-10-2024,સોયાબીન,701,816,901
15-10-2024,ગોગળી,700,881,981
15-10-2024,વટાણા,800,1351,2601
16-10-2024,કપાસ બી. ટી.,1201,1586,1616
16-10-2024,ઘઉં લોકવન,552,580,604
16-10-2024,ઘઉં ટુકડા,540,570,670
16-10-2024,મગફળી જીણી,831,1131,1261
16-10-2024,સિંગદાણા જાડા,1050,1271,1321
16-10-2024,સિંગ ફાડીયા,991,1200,1251
16-10-2024,એરંડા / એરંડી,1166,1271,1286
16-10-2024,જીરૂ,3951,4651,4881
16-10-2024,વરીયાળી,851,1076,1176
16-10-2024,ધાણા,851,1381,1571
16-10-2024,લસણ સુકું,2991,3751,5191
16-10-2024,ડુંગળી લાલ,301,771,921
16-10-2024,અડદ,1101,1441,1511
16-10-2024,તુવેર,301,1601,1601
16-10-2024,રાજગરો,961,961,961
16-10-2024,રાય,451,451,931
16-10-2024,મેથી,826,1051,1181
16-10-2024,કાંગ,300,650,931
16-10-2024,મગફળી જાડી,636,1096,1225
16-10-2024,સફેદ ચણા,1286,1901,2821
16-10-2024,મગફળી 66,1200,1751,2071
16-10-2024,તલ - તલી,1800,2351,2501
16-10-2024,ધાણી,1111,1351,1701
16-10-2024,બાજરો,431,431,441
16-10-2024,જુવાર,401,831,871
16-10-2024,મકાઇ,461,531,561
16-10-2024,મગ,1281,1461,1591
16-10-2024,ચણા,1250,1321,1401
16-10-2024,વાલ,776,1626,1776
16-10-2024,વાલ પાપડી,431,1051,1776
16-10-2024,ચોળા / ચોળી,1201,1201,3276
16-10-2024,સોયાબીન,721,831,901
16-10-2024,ગોગળી,650,831,911
17-10-2024,કપાસ બી. ટી.,1201,1571,1616
17-10-2024,ઘઉં લોકવન,546,580,619
17-10-2024,ઘઉં ટુકડા,500,576,640
17-10-2024,મગફળી જીણી,751,1111,1241
17-10-2024,સિંગદાણા જાડા,1171,1200,1231
17-10-2024,સિંગ ફાડીયા,900,1201,1221
17-10-2024,એરંડા / એરંડી,1171,1266,1291
17-10-2024,જીરૂ,3751,4581,4971
17-10-2024,ક્લંજી,2276,3541,3831
17-10-2024,ધાણા,900,1391,1671
17-10-2024,લસણ સુકું,1991,3841,5291
17-10-2024,ડુંગળી લાલ,271,776,931
17-10-2024,અડદ,1031,1511,1651
17-10-2024,મઠ,400,400,400
17-10-2024,તુવેર,1221,1891,1921
17-10-2024,મેથી,751,951,1100
17-10-2024,કાંગ,431,431,431
17-10-2024,મગફળી જાડી,601,1086,1226
17-10-2024,સફેદ ચણા,1301,2076,2801
17-10-2024,મગફળી 66,1021,1701,2001
17-10-2024,તલ - તલી,1700,2251,2501
17-10-2024,ધાણી,1051,1371,1571
17-10-2024,બાજરો,451,471,491
17-10-2024,જુવાર,51,851,851
17-10-2024,મકાઇ,551,551,551
17-10-2024,મગ,1200,1431,1601
17-10-2024,ચણા,1201,1281,1351
17-10-2024,વાલ,431,431,751
17-10-2024,સોયાબીન,711,831,911
17-10-2024,ગોગળી,501,821,901
18-10-2024,કપાસ બી. ટી.,1201,1586,1621
18-10-2024,ઘઉં લોકવન,550,580,616
18-10-2024,ઘઉં ટુકડા,540,570,712
18-10-2024,મગફળી જીણી,700,1106,1216
18-10-2024,સિંગદાણા જાડા,1000,1121,1261
18-10-2024,સિંગ ફાડીયા,891,1081,1150
18-10-2024,એરંડા / એરંડી,1076,1261,1286
18-10-2024,જીરૂ,3351,4541,4951
18-10-2024,વરીયાળી,1226,1226,1226
18-10-2024,ધાણા,900,1381,1601
18-10-2024,લસણ સુકું,2201,3891,5091
18-10-2024,ડુંગળી લાલ,301,766,926
18-10-2024,અડદ,1021,1551,1701
18-10-2024,મઠ,625,625,701
18-10-2024,તુવેર,1211,1721,1871
18-10-2024,મેથી,876,1071,1161
18-10-2024,સુવાદાણા,1251,1251,1251
18-10-2024,ગુવાર બી,1001,1001,1001
18-10-2024,મગફળી જાડી,611,1081,1246
18-10-2024,સફેદ ચણા,1251,1941,2801
18-10-2024,મગફળી 66,1100,1750,2091
18-10-2024,તલ - તલી,2000,2261,2491
18-10-2024,ધાણી,1001,1361,1561
18-10-2024,બાજરો,421,441,471
18-10-2024,જુવાર,491,771,871
18-10-2024,મગ,1111,1301,1501
18-10-2024,ચણા,1201,1291,1356
18-10-2024,વાલ,431,1601,1876
18-10-2024,ચોળા / ચોળી,551,551,2701
18-10-2024,સોયાબીન,651,801,901
18-10-2024,ગોગળી,451,851,941
18-10-2024,વટાણા,601,601,601
19-10-2024,કપાસ બી. ટી.,1101,1586,1616
19-10-2024,ઘઉં લોકવન,550,572,612
19-10-2024,ઘઉં ટુકડા,540,560,668
19-10-2024,મગફળી જીણી,701,1101,1291
19-10-2024,સિંગદાણા જાડા,1071,1250,1321
19-10-2024,સિંગ ફાડીયા,951,1211,1291
19-10-2024,એરંડા / એરંડી,1021,1256,1276
19-10-2024,તલ કાળા,3051,3501,3776
19-10-2024,જીરૂ,3276,4651,4851
19-10-2024,વરીયાળી,1176,1176,1226
19-10-2024,ધાણા,800,1371,1551
19-10-2024,લસણ સુકું,1541,3881,5191
19-10-2024,ડુંગળી લાલ,271,771,881
19-10-2024,અડદ,1151,1561,1641
19-10-2024,તુવેર,1501,1681,1801
19-10-2024,રાય,926,1091,1261
19-10-2024,મેથી,901,1026,1051
